Timestamp,Price (€)
2015-01-04 00:00:00.000,218.5517
2015-01-05 00:00:00.000,228.9529
2015-01-06 00:00:00.000,240.3053
2015-01-07 00:00:00.000,249.9359
2015-01-08 00:00:00.000,241.1556000000001
2015-01-09 00:00:00.000,244.632
2015-01-10 00:00:00.000,231.8223
2015-01-11 00:00:00.000,225.3083
2015-01-12 00:00:00.000,226.7281552063614
2015-01-13 00:00:00.000,188.0466
2015-01-14 00:00:00.000,147.0435
2015-01-15 00:00:00.000,181.0903
2015-01-16 00:00:00.000,177.8099
2015-01-17 00:00:00.000,172.4609
2015-01-18 00:00:00.000,180.7395
2015-01-19 00:00:00.000,184.8578
2015-01-20 00:00:00.000,182.1826
2015-01-21 00:00:00.000,192.8777
2015-01-22 00:00:00.000,204.2367
2015-01-23 00:00:00.000,207.8193
2015-01-24 00:00:00.000,221.3808
2015-01-25 00:00:00.000,227.9513
2015-01-26 00:00:00.000,240.8514
2015-01-27 00:00:00.000,230.6236
2015-01-29 00:00:00.000,205.4437273411613
2015-01-30 00:00:00.000,202.6938
2015-01-31 00:00:00.000,193.1623
2015-02-01 00:00:00.000,200.3275
2015-02-02 00:00:00.000,211.7552
2015-02-03 00:00:00.000,196.9672
2015-02-04 00:00:00.000,198.8014
2015-02-05 00:00:00.000,188.9357
2015-02-06 00:00:00.000,196.6339
2015-02-07 00:00:00.000,200.8036
2015-02-08 00:00:00.000,197.034
2015-02-09 00:00:00.000,194.3346
2015-02-10 00:00:00.000,194.9827
2015-02-11 00:00:00.000,193.2637000000001
2015-02-12 00:00:00.000,194.7331638749579
2015-02-13 00:00:00.000,206.9353000000001
2015-02-14 00:00:00.000,227.6952
2015-02-15 00:00:00.000,204.4114
2015-02-16 00:00:00.000,207.8562
2015-02-17 00:00:00.000,212.4634
2015-02-18 00:00:00.000,205.7538
2015-02-19 00:00:00.000,211.3669
2015-02-20 00:00:00.000,214.4932
2015-02-21 00:00:00.000,214.521
2015-02-22 00:00:00.000,206.8919
2015-02-23 00:00:00.000,210.0681
2015-02-24 00:00:00.000,210.5597
2015-02-25 00:00:00.000,208.8981
2015-02-26 00:00:00.000,210.9518954323574
2015-02-27 00:00:00.000,227.3188
2015-02-28 00:00:00.000,226.5015
2015-03-01 00:00:00.000,230.4451
2015-03-02 00:00:00.000,241.4109
2015-03-03 00:00:00.000,251.04
2015-03-04 00:00:00.000,245.8887
2015-03-05 00:00:00.000,249.114
2015-03-06 00:00:00.000,251.1559000000001
2015-03-07 00:00:00.000,254.1468916954043
2015-03-08 00:00:00.000,253.5041
2015-03-09 00:00:00.000,266.6467000000001
2015-03-10 00:00:00.000,271.6451
2015-03-11 00:00:00.000,280.6255
2015-03-12 00:00:00.000,276.7193
2015-03-13 00:00:00.000,274.4155
2015-03-14 00:00:00.000,268.1774
